Application mode,Course,Daytime/evening attendance	,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Tuition fees up to date,Gender,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP
17,9130,1,127.0,3,1,2,1,116.5,1,0,19,6,0,0,0.0,6,0,0,0.0,15.5,2.8,-4.06
1,9085,1,162.0,37,1,9,9,165.2,1,0,18,5,6,4,15.75,5,5,5,13.8,10.8,1.4,1.74
1,9500,1,152.0,37,37,9,9,139.0,1,0,18,7,7,6,14.333333333333334,7,7,6,14.333333333333334,7.6,2.6,0.32
51,9119,1,140.0,1,19,4,4,150.0,1,1,23,5,7,2,13.0,5,11,1,10.0,8.9,1.4,3.51
17,9070,1,142.0,1,38,3,5,146.9,1,0,18,6,6,6,13.0,6,6,6,12.166666666666666,16.2,0.3,-0.92
43,9853,1,150.0,34,34,0,0,150.2,0,0,28,6,9,4,12.75,5,5,0,0.0,9.4,-0.8,-3.12
17,9670,1,126.0,1,1,4,7,115.2,0,0,19,6,7,3,12.666666666666666,6,10,5,13.125,10.8,1.4,1.74
17,9085,1,138.0,2,19,2,9,126.8,1,0,18,5,12,2,11.5,5,12,3,11.8,10.8,1.4,1.74
1,9670,1,126.0,37,19,7,7,125.7,1,0,20,6,9,6,13.571428571428571,6,10,5,13.6,15.5,2.8,-4.06
1,9238,1,145.0,37,34,9,7,139.4,0,0,27,6,12,2,11.0,6,14,4,10.5,9.4,-0.8,-3.12
17,9254,1,118.0,19,19,5,7,121.2,1,1,18,6,12,3,10.666666666666666,6,9,4,12.0,15.5,2.8,-4.06
1,9119,1,149.0,38,38,5,5,141.0,1,1,18,5,9,2,11.666666666666666,5,9,2,12.5,7.6,2.6,0.32
17,9670,1,124.0,37,19,5,8,114.2,1,0,18,6,6,5,11.8,6,9,4,13.714285714285714,10.8,1.4,1.74
43,9500,1,130.0,1,1,7,4,136.0,1,1,22,8,9,8,12.55375,8,9,8,12.55375,9.4,-0.8,-3.12
39,9003,1,130.0,38,37,7,7,120.0,1,1,32,18,25,18,13.736842105263158,13,15,12,13.75,15.5,2.8,-4.06
39,9238,1,100.0,37,37,9,9,124.3,1,1,47,9,9,9,13.11111111111111,7,7,7,14.857142857142858,10.8,1.4,1.74
39,8014,0,120.0,37,37,7,8,120.0,1,0,27,6,8,6,11.833333333333334,6,10,5,12.8,15.5,2.8,-4.06
44,9003,1,140.0,37,37,9,4,140.0,1,0,24,6,10,6,11.428571428571429,6,12,5,13.0,12.4,0.5,1.79
39,171,1,116.0,34,34,0,0,127.0,1,1,38,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32
17,9853,1,132.0,37,38,5,6,119.1,1,0,19,6,10,5,12.0,6,9,5,10.8,9.4,-0.8,-3.12
39,9003,1,133.1,37,37,9,9,130.0,1,0,44,6,10,1,12.0,6,6,0,0.0,11.1,0.6,2.02
39,9991,0,100.0,37,37,9,9,100.0,1,1,51,4,4,0,0.0,5,0,0,0.0,12.7,3.7,-1.7
1,9991,0,122.0,37,37,9,3,113.6,1,1,26,5,11,2,11.5,5,10,3,12.0,7.6,2.6,0.32
39,8014,0,140.0,19,37,5,9,148.0,1,0,37,11,11,11,13.727272727272728,8,8,8,14.75,12.4,0.5,1.79
1,9238,1,124.0,37,38,9,3,114.2,1,0,18,6,13,4,11.0,6,12,5,10.833333333333334,15.5,2.8,-4.06
1,9773,1,140.0,1,37,3,9,130.5,1,0,20,6,6,6,12.333333333333334,6,6,6,12.0,12.7,3.7,-1.7
1,9238,1,124.0,19,1,7,10,116.0,1,0,19,6,7,0,0.0,5,5,0,0.0,13.9,-0.3,0.79
17,9130,1,156.0,2,9,3,5,166.9,1,0,18,5,9,4,11.25,5,6,4,12.5,7.6,2.6,0.32
17,9853,1,122.0,38,37,9,9,118.9,1,0,20,6,7,6,12.666666666666666,6,7,5,13.0,7.6,2.6,0.32
1,9773,1,146.0,3,1,1,3,149.2,1,0,18,6,11,4,12.25,6,10,3,11.666666666666666,9.4,-0.8,-3.12
39,9119,1,120.0,37,37,5,5,128.0,1,1,30,2,2,0,0.0,2,2,0,0.0,7.6,2.6,0.32
1,9147,1,113.0,38,38,9,5,107.4,1,1,20,5,12,3,10.5,5,10,4,11.25,12.4,0.5,1.79
39,9147,1,133.1,38,38,9,8,134.8,1,0,24,5,12,2,10.5,5,9,4,10.0,16.2,0.3,-0.92
1,9147,1,121.0,1,19,9,9,113.7,0,0,20,5,10,2,10.0,5,12,1,13.0,7.6,2.6,0.32
1,8014,0,165.0,37,37,0,0,162.9,1,1,45,6,7,6,13.666666666666666,6,6,6,13.666666666666666,7.6,2.6,0.32
43,9085,1,110.0,38,38,9,6,117.2,1,1,28,18,45,18,12.5,13,26,12,11.428571428571429,15.5,2.8,-4.06
1,9147,1,127.0,38,19,9,10,117.9,1,0,20,10,13,9,12.9,10,12,10,12.363636363636363,8.9,1.4,3.51
1,9500,1,152.0,41,19,3,5,137.8,1,0,19,7,7,7,13.694285714285714,8,9,8,14.355555555555554,11.1,0.6,2.02
1,9556,1,133.1,19,19,9,9,104.5,1,0,21,2,2,2,12.5,7,0,0,0.0,12.4,0.5,1.79
39,9085,1,133.1,19,37,9,6,130.0,1,0,26,6,17,6,12.666666666666666,6,21,4,12.25,15.5,2.8,-4.06
1,9500,1,145.0,19,38,9,7,136.3,1,0,18,8,8,7,13.971428571428572,8,8,7,13.971428571428572,12.7,3.7,-1.7
39,9500,1,148.0,3,19,2,5,130.0,1,0,24,8,12,7,12.714285714285714,8,12,7,12.714285714285714,12.7,3.7,-1.7
1,9500,1,162.0,3,4,3,3,154.1,1,0,18,7,7,7,14.45,8,9,8,14.144444444444444,11.1,0.6,2.02
1,9853,1,142.0,12,12,9,4,132.6,1,0,18,6,8,5,15.4,6,7,5,12.2,7.6,2.6,0.32
1,9500,1,132.0,38,37,9,7,122.0,1,0,20,8,8,7,13.817142857142857,8,8,7,13.817142857142857,10.8,1.4,1.74
39,9500,1,140.0,37,37,9,6,132.8,1,1,35,7,10,4,12.6,7,9,5,12.38,12.4,0.5,1.79
51,9147,1,133.1,19,19,9,5,112.1,0,1,38,5,5,0,0.0,5,5,0,0.0,8.9,1.4,3.51
39,9500,1,133.1,19,19,5,6,121.4,1,0,28,7,12,4,13.375,7,7,5,13.5,13.9,-0.3,0.79
1,9070,1,125.0,19,38,9,9,125.4,1,0,19,6,7,5,12.4,6,6,5,12.4,9.4,-0.8,-3.12
18,9254,1,121.0,19,19,9,6,125.9,1,1,18,6,0,0,0.0,6,0,0,0.0,13.9,-0.3,0.79
1,9147,1,133.0,19,1,5,10,121.8,1,1,20,5,9,4,10.2,5,6,3,11.0,15.5,2.8,-4.06
1,171,1,137.0,1,3,3,7,146.5,1,1,19,12,13,11,12.0,11,15,10,11.181818181818182,8.9,1.4,3.51
51,9238,1,160.0,3,19,2,1,116.1,1,0,26,6,6,6,14.833333333333334,6,7,6,15.142857142857142,11.1,0.6,2.02
42,9500,1,120.0,1,2,9,3,130.0,1,0,22,8,8,7,13.285714285714286,8,8,7,13.285714285714286,12.7,3.7,-1.7
44,9070,1,140.0,1,19,4,4,140.0,1,1,25,7,9,6,12.571428571428571,9,9,9,12.555555555555555,16.2,0.3,-0.92
1,9853,1,140.0,38,38,9,7,137.6,1,0,18,6,7,6,11.666666666666666,6,7,6,12.333333333333334,10.8,1.4,1.74
1,9773,1,127.0,19,37,9,3,120.7,1,0,20,6,6,5,13.2,6,7,0,0.0,15.5,2.8,-4.06
1,9500,1,124.0,1,19,9,8,116.7,1,0,18,7,9,0,0.0,7,8,1,10.0,15.5,2.8,-4.06
39,8014,0,140.0,37,37,9,3,131.0,1,0,29,6,11,4,11.75,6,9,5,10.4,10.8,1.4,1.74
39,9500,1,133.1,1,19,3,3,154.3,1,0,32,7,0,0,0.0,8,0,0,0.0,12.4,0.5,1.79
44,9003,1,140.0,38,38,6,3,140.0,1,0,19,6,18,3,11.666666666666666,6,14,4,11.5,15.5,2.8,-4.06
39,9003,1,130.0,37,37,6,6,100.0,0,1,28,10,19,8,11.88888888888889,8,17,5,11.6,15.5,2.8,-4.06
53,9085,1,140.0,19,37,9,8,142.5,1,0,22,11,18,8,13.5,9,16,7,13.714285714285714,8.9,1.4,3.51
39,9773,1,133.1,19,19,3,4,104.0,0,0,27,6,6,5,12.0,6,6,0,0.0,11.1,0.6,2.02
39,9003,1,130.0,38,37,9,9,144.0,1,0,29,18,20,18,15.444444444444445,13,13,13,15.307692307692308,15.5,2.8,-4.06
53,9003,1,130.0,1,1,144,144,125.8,1,0,21,13,21,11,11.909090909090908,11,14,11,10.727272727272728,8.9,1.4,3.51
1,9670,1,130.0,1,1,9,9,124.1,1,0,18,6,6,6,14.166666666666666,6,7,6,13.428571428571429,8.9,1.4,3.51
1,9670,1,111.0,1,1,5,5,105.4,1,0,20,5,6,5,13.333333333333334,5,6,5,13.2,7.6,2.6,0.32
1,171,1,136.0,19,19,4,8,150.4,1,1,21,0,0,0,0.0,0,0,0,0.0,12.4,0.5,1.79
39,9991,0,133.1,19,19,4,4,150.0,0,1,49,5,8,2,11.0,5,5,1,11.0,15.5,2.8,-4.06
1,9500,1,133.1,19,19,5,5,108.5,1,0,19,7,9,7,12.60625,8,12,6,11.9,12.4,0.5,1.79
15,9670,1,160.0,37,12,9,9,149.5,0,1,19,6,6,6,13.0,6,8,6,13.0,13.9,-0.3,0.79
1,9500,1,130.0,19,37,9,9,117.8,1,0,19,8,8,7,12.357142857142858,8,8,7,12.357142857142858,12.7,3.7,-1.7
17,9119,1,120.0,10,12,9,9,120.4,1,1,20,5,6,3,11.0,5,6,0,0.0,10.8,1.4,1.74
17,9254,1,136.0,37,37,7,7,121.7,1,0,20,6,13,3,10.333333333333334,6,12,3,10.333333333333334,10.8,1.4,1.74
39,9500,1,100.0,3,1,2,5,121.3,1,0,34,8,11,7,11.705714285714285,8,11,7,11.705714285714285,10.8,1.4,1.74
39,9003,1,133.1,1,1,192,144,129.8,1,1,24,7,7,7,13.571428571428571,6,9,5,13.4,8.9,1.4,3.51
17,9254,1,121.0,1,1,4,4,123.1,1,1,21,6,11,6,11.166666666666666,6,14,3,14.666666666666666,7.6,2.6,0.32
1,9773,1,125.0,38,38,9,9,133.4,1,1,20,6,8,6,12.0,6,8,6,11.5,13.9,-0.3,0.79
39,9238,1,130.0,19,38,9,10,146.0,1,1,34,6,8,5,12.6,6,11,4,11.25,12.4,0.5,1.79
51,9670,1,140.0,12,5,3,3,126.6,1,1,19,6,7,6,14.428571428571429,7,8,7,14.375,11.1,0.6,2.02
17,9853,1,127.0,1,1,5,7,121.4,1,0,18,7,8,7,11.571428571428571,7,9,6,13.166666666666666,11.1,0.6,2.02
39,9991,0,133.1,37,37,9,9,168.0,1,1,29,5,5,5,15.2,5,5,5,15.2,11.1,0.6,2.02
17,8014,0,125.0,37,37,5,6,122.2,1,0,19,6,6,6,12.166666666666666,6,7,6,11.666666666666666,10.8,1.4,1.74
17,9670,1,120.0,19,19,5,5,113.0,1,0,20,5,7,4,12.2,5,5,4,11.5,7.6,2.6,0.32
17,9773,1,125.0,1,38,5,6,115.9,1,0,18,6,6,6,13.0,6,6,6,14.166666666666666,12.4,0.5,1.79
1,9238,1,133.0,34,37,4,9,134.4,1,0,18,6,6,6,12.166666666666666,6,9,6,13.666666666666666,9.4,-0.8,-3.12
44,9085,1,140.0,4,38,4,5,140.0,1,0,21,6,11,4,12.75,6,19,1,11.0,12.4,0.5,1.79
1,171,1,138.0,1,3,4,4,147.5,1,0,19,12,12,12,13.666666666666666,11,12,11,14.166666666666666,8.9,1.4,3.51
43,9070,1,130.0,37,37,9,9,129.0,1,0,25,6,6,6,13.5,6,6,6,12.5,9.4,-0.8,-3.12
17,9070,1,125.0,1,3,3,3,128.9,1,0,18,6,9,5,11.6,6,8,4,11.2,8.9,1.4,3.51
39,9991,0,133.1,38,38,90,90,121.7,1,1,45,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32
1,9853,1,124.0,3,1,2,5,121.6,1,0,18,6,9,5,12.333333333333334,6,10,5,10.6,15.5,2.8,-4.06
1,9773,1,121.0,1,38,4,9,114.4,1,0,18,6,6,6,12.666666666666666,6,6,6,12.833333333333334,11.1,0.6,2.02
17,9238,1,130.0,19,19,9,9,127.6,1,0,18,6,6,6,11.666666666666666,6,8,5,13.2,11.1,0.6,2.02
17,9130,1,137.0,38,19,5,7,130.0,1,0,21,6,12,5,13.6,6,10,4,14.25,12.4,0.5,1.79
39,8014,0,100.0,37,37,4,7,100.0,1,0,37,6,9,6,11.833333333333334,6,7,6,11.0,7.6,2.6,0.32
18,9147,1,160.0,19,19,5,8,137.6,1,0,19,5,6,5,12.6,5,8,5,11.25,10.8,1.4,1.74
1,9500,1,113.0,38,19,9,7,106.7,1,0,20,7,10,5,12.62,7,8,6,12.5,11.1,0.6,2.02
10,9085,1,163.3,19,1,4,9,163.3,1,0,18,6,10,6,13.5,6,12,6,12.0,12.4,0.5,1.79
39,8014,0,100.0,1,19,1,5,130.0,1,0,33,6,9,5,13.833333333333334,6,7,6,12.5,9.4,-0.8,-3.12
1,9085,1,111.0,1,38,5,9,107.5,1,1,19,6,9,6,13.833333333333334,6,12,5,13.666666666666666,11.1,0.6,2.02
39,9991,0,133.1,37,37,5,5,111.9,1,1,41,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32
43,9070,1,134.0,19,37,7,7,132.7,1,1,22,13,13,13,14.0,12,13,12,13.0,15.5,2.8,-4.06
44,9003,1,120.0,3,2,2,6,120.0,1,1,21,9,14,7,11.285714285714286,8,15,4,12.25,12.7,3.7,-1.7
1,9254,1,115.0,3,2,4,5,112.6,1,1,20,6,9,6,12.571428571428571,6,6,6,12.166666666666666,8.9,1.4,3.51
17,9254,1,114.0,38,3,9,3,127.3,0,0,20,6,14,3,12.333333333333334,6,16,0,0.0,10.8,1.4,1.74
17,9238,1,122.0,3,1,9,10,114.7,1,0,19,6,9,5,12.166666666666666,6,8,6,12.428571428571429,13.9,-0.3,0.79
39,9556,1,130.0,1,1,4,5,145.0,1,0,25,7,10,6,12.125,8,9,8,13.3125,15.5,2.8,-4.06
1,9773,1,138.0,19,19,9,9,139.4,1,0,18,6,7,5,12.8,6,10,4,12.2,10.8,1.4,1.74
39,9670,1,133.1,37,19,9,9,130.0,1,0,30,6,0,0,0.0,6,0,0,0.0,9.4,-0.8,-3.12
39,9991,0,120.0,19,19,9,9,115.0,1,1,27,5,9,1,10.0,5,5,0,0.0,12.7,3.7,-1.7
17,9853,1,128.0,38,38,9,7,128.4,1,0,20,6,10,5,13.2,6,12,5,12.833333333333334,9.4,-0.8,-3.12
1,9085,1,132.0,2,2,6,6,128.5,1,0,18,6,11,5,12.285714285714286,6,19,3,14.0,12.4,0.5,1.79
17,9773,1,115.0,1,1,5,5,119.6,1,0,22,6,11,5,12.0,6,11,5,11.0,7.6,2.6,0.32
39,9147,1,133.1,19,37,7,9,118.2,1,0,31,5,8,1,13.0,5,9,4,12.25,10.8,1.4,1.74
39,9991,0,130.0,37,37,9,9,140.0,1,1,31,5,8,1,11.0,5,5,1,13.0,9.4,-0.8,-3.12
1,9500,1,143.0,38,38,9,9,138.8,1,0,31,7,9,7,15.46875,8,8,8,16.3875,11.1,0.6,2.02
1,9238,1,136.0,22,30,0,8,135.7,1,0,19,6,8,6,14.375,6,8,6,14.75,7.6,2.6,0.32
1,171,1,133.1,1,1,9,10,110.0,1,0,20,0,0,0,0.0,0,0,0,0.0,16.2,0.3,-0.92
39,9670,1,140.0,38,37,7,7,105.2,1,1,29,6,7,1,14.0,6,6,0,0.0,16.2,0.3,-0.92
17,9556,1,133.1,37,37,3,10,108.0,1,0,20,7,8,7,12.457142857142856,8,8,8,13.5625,15.5,2.8,-4.06
1,9085,1,113.0,1,1,4,4,106.7,1,0,20,6,15,4,14.2,6,17,4,13.25,15.5,2.8,-4.06
39,9147,1,130.0,1,19,9,9,109.9,0,0,29,4,4,0,0.0,5,0,0,0.0,12.7,3.7,-1.7
43,9500,1,136.0,38,38,9,5,131.3,1,0,23,14,15,12,12.625,14,15,12,12.625,7.6,2.6,0.32
1,9670,1,141.0,1,1,5,9,126.3,1,1,18,6,8,6,12.166666666666666,6,7,5,13.0,13.9,-0.3,0.79
1,9500,1,135.0,19,19,4,5,126.8,1,1,19,7,9,0,0.0,7,8,0,0.0,15.5,2.8,-4.06
5,9238,1,123.0,40,38,2,9,118.1,1,0,19,6,6,6,14.0,6,6,6,13.333333333333334,8.9,1.4,3.51
17,9773,1,141.0,2,3,2,2,133.7,1,0,18,6,6,6,14.833333333333334,6,6,6,13.5,11.1,0.6,2.02
51,9991,0,120.0,38,3,5,3,128.2,1,1,24,10,15,7,10.714285714285714,10,11,9,12.555555555555555,12.4,0.5,1.79
1,9085,1,134.0,37,19,9,9,136.8,1,1,20,5,8,5,12.8,5,9,4,13.666666666666666,10.8,1.4,1.74
1,171,1,140.0,37,37,9,9,124.3,1,1,18,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32
1,9147,1,131.0,38,19,9,9,130.0,1,1,19,5,5,5,12.8,5,10,5,11.444444444444445,10.8,1.4,1.74
17,9070,1,126.0,1,19,4,5,120.4,1,0,18,6,8,5,11.8,6,7,5,10.4,16.2,0.3,-0.92
17,9670,1,140.0,1,1,4,3,133.4,1,1,24,6,6,4,11.25,6,9,4,10.428571428571429,10.8,1.4,1.74
39,9500,1,150.0,3,38,3,7,127.0,1,1,26,7,8,6,13.046666666666669,8,10,7,13.30625,11.1,0.6,2.02
17,9085,1,109.0,19,19,4,9,104.1,0,0,21,6,16,2,13.0,6,8,0,0.0,15.5,2.8,-4.06
1,171,1,134.0,3,2,2,2,141.7,1,1,18,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32
43,9670,1,134.0,1,38,4,4,120.7,0,0,19,6,13,3,10.666666666666666,6,6,4,12.25,15.5,2.8,-4.06
44,9119,1,130.0,37,12,9,8,129.4,0,1,23,5,6,0,0.0,5,7,0,0.0,13.9,-0.3,0.79
18,9500,1,141.0,1,19,1,1,126.7,1,0,18,8,8,7,14.314285714285717,8,8,7,14.314285714285717,12.7,3.7,-1.7
1,9773,1,134.0,37,19,9,10,141.4,1,0,19,6,12,3,13.0,6,13,2,14.0,9.4,-0.8,-3.12
18,9119,1,111.0,1,19,9,8,111.0,1,1,18,5,10,4,11.6,5,9,3,14.2,12.4,0.5,1.79
39,9773,1,130.0,1,19,1,3,161.5,1,1,36,6,7,6,15.285714285714286,6,6,6,16.5,10.8,1.4,1.74
17,9500,1,134.0,38,1,9,6,133.5,1,1,20,7,8,7,11.9725,8,8,8,12.65125,15.5,2.8,-4.06
5,9130,1,157.0,5,43,2,2,149.7,1,0,18,6,6,6,15.0,6,6,6,14.833333333333334,8.9,1.4,3.51
1,9500,1,140.0,19,19,1,4,133.3,1,0,17,8,8,8,13.41625,8,8,8,13.41625,9.4,-0.8,-3.12
17,9238,1,125.0,1,38,144,181,123.3,1,0,19,6,8,6,11.5,6,7,6,12.333333333333334,12.4,0.5,1.79
1,171,1,135.0,1,19,3,9,137.1,1,0,18,0,0,0,0.0,0,0,0,0.0,12.7,3.7,-1.7
43,9991,0,130.0,37,2,9,4,126.5,0,1,23,15,24,12,11.0,14,21,11,11.363636363636363,7.6,2.6,0.32
43,8014,0,113.0,37,37,0,6,128.2,0,0,41,6,6,0,0.0,6,12,0,0.0,9.4,-0.8,-3.12
17,9119,1,138.0,19,19,5,5,123.3,1,1,18,5,9,4,12.5,5,11,5,11.285714285714286,12.4,0.5,1.79
1,9500,1,153.0,37,37,9,9,131.8,1,0,18,7,7,6,14.716666666666669,7,7,6,14.716666666666669,7.6,2.6,0.32
1,9500,1,132.0,37,37,7,7,120.3,1,0,18,7,7,7,13.75,8,9,8,14.47777777777778,12.4,0.5,1.79
1,9238,1,107.0,19,37,7,7,103.5,1,0,20,6,13,3,11.2,6,9,4,12.0,16.2,0.3,-0.92
43,8014,0,140.0,38,37,9,9,126.0,1,0,39,9,9,9,13.11111111111111,7,10,7,11.714285714285714,12.7,3.7,-1.7
1,9085,1,120.0,38,19,9,3,112.7,1,1,19,6,7,6,14.857142857142858,6,8,6,14.142857142857142,11.1,0.6,2.02
1,9500,1,125.0,19,19,9,10,122.0,1,0,19,7,0,0,0.0,8,0,0,0.0,11.1,0.6,2.02
43,9238,1,143.0,1,37,5,9,126.6,0,0,21,10,18,8,11.5,6,12,4,10.0,9.4,-0.8,-3.12
1,9773,1,136.0,19,19,4,3,126.2,1,0,19,6,6,6,13.166666666666666,6,6,6,15.0,16.2,0.3,-0.92
44,9003,1,140.0,1,1,4,3,140.0,1,0,20,6,10,5,11.666666666666666,6,7,5,12.6,12.4,0.5,1.79
1,9147,1,127.0,1,19,5,7,130.5,1,0,21,5,6,5,12.8,5,7,4,11.25,9.4,-0.8,-3.12
1,9773,1,125.0,19,1,9,9,130.6,1,0,18,6,6,6,13.5,6,6,6,14.0,8.9,1.4,3.51
1,9147,1,134.0,3,19,2,10,128.8,1,0,18,5,10,5,13.375,5,9,5,14.166666666666666,13.9,-0.3,0.79
1,9147,1,135.0,19,1,9,9,122.1,1,0,20,5,6,5,12.0,5,6,5,12.333333333333334,16.2,0.3,-0.92
43,9500,1,134.0,38,19,5,8,120.7,1,0,19,7,9,6,13.0,8,11,8,13.927272727272726,16.2,0.3,-0.92
39,8014,0,133.1,19,19,144,141,131.5,1,0,39,6,9,6,11.833333333333334,6,9,4,13.75,11.1,0.6,2.02
1,9254,1,140.0,19,19,9,3,130.0,1,1,21,6,8,6,12.571428571428571,6,10,4,13.0,12.7,3.7,-1.7
39,8014,0,133.1,3,19,90,90,123.5,1,0,50,1,1,0,0.0,6,0,0,0.0,10.8,1.4,1.74
43,9130,1,120.0,2,3,3,2,120.0,0,1,22,6,0,0,0.0,4,6,0,0.0,10.8,1.4,1.74
1,9130,1,138.0,3,19,2,4,131.0,1,1,19,6,8,4,11.6,6,14,2,13.0,11.1,0.6,2.02
43,9991,0,120.0,37,37,9,9,120.0,0,0,38,12,12,9,12.22222222222222,12,12,9,13.0,9.4,-0.8,-3.12
17,9773,1,117.0,38,38,9,9,111.1,1,1,19,6,6,4,11.25,6,6,3,11.333333333333334,16.2,0.3,-0.92
44,9003,1,150.0,19,1,9,8,150.0,1,1,21,6,12,5,13.625,6,6,5,12.6,13.9,-0.3,0.79
39,9147,1,133.1,37,19,9,3,128.0,1,1,49,5,9,3,14.0,5,8,3,13.666666666666666,8.9,1.4,3.51
39,9670,1,130.0,19,3,4,2,159.0,1,0,51,6,8,5,11.6,6,9,5,14.2,12.4,0.5,1.79
39,9556,1,133.1,19,1,7,10,105.0,1,1,25,7,14,4,12.95,7,11,4,13.125,15.5,2.8,-4.06
39,171,1,140.0,37,37,9,9,100.8,1,0,26,0,0,0,0.0,0,0,0,0.0,16.2,0.3,-0.92
1,9147,1,131.0,19,38,9,7,132.4,1,0,19,5,5,5,11.8,5,8,4,11.25,9.4,-0.8,-3.12
39,9147,1,110.0,37,37,9,10,140.0,1,0,41,5,14,4,14.5,5,12,5,13.0,9.4,-0.8,-3.12
1,9853,1,128.0,38,37,9,9,120.3,0,0,20,6,9,3,11.666666666666666,6,10,2,11.0,10.8,1.4,1.74
18,9238,1,147.0,38,34,4,0,130.2,1,0,18,1,1,0,0.0,6,0,0,0.0,10.8,1.4,1.74
1,9130,1,152.0,19,37,9,8,135.6,1,1,18,5,5,5,15.4,5,5,5,15.6,12.7,3.7,-1.7
43,9500,1,126.0,38,37,6,5,124.3,1,0,18,7,8,5,11.98,7,8,5,11.98,7.6,2.6,0.32
17,9238,1,125.0,19,19,7,8,121.5,1,0,19,6,10,5,11.666666666666666,6,12,4,11.0,13.9,-0.3,0.79
1,9773,1,120.0,19,37,9,9,118.3,0,1,18,6,11,5,12.166666666666666,6,15,3,12.0,13.9,-0.3,0.79
1,9070,1,135.0,1,1,4,7,129.8,1,0,19,6,6,6,11.833333333333334,6,7,6,13.0,9.4,-0.8,-3.12
1,9238,1,135.0,19,38,3,9,136.1,1,0,18,6,6,6,14.0,6,6,6,13.666666666666666,12.4,0.5,1.79
39,9991,0,150.0,19,38,9,8,140.9,1,0,24,5,7,3,10.666666666666666,5,7,3,10.5,10.8,1.4,1.74
39,9556,1,120.0,37,37,9,4,150.0,0,0,50,7,18,6,10.25,7,14,4,11.25,12.7,3.7,-1.7
17,9773,1,121.0,38,38,9,8,120.4,1,0,18,6,6,6,12.833333333333334,6,7,6,12.285714285714286,15.5,2.8,-4.06
1,9254,1,136.0,38,38,9,7,125.2,1,0,18,6,8,6,12.285714285714286,6,9,5,12.4,8.9,1.4,3.51
1,9500,1,156.0,38,37,9,9,156.3,1,1,18,8,8,8,15.63375,8,8,8,15.63375,9.4,-0.8,-3.12
39,9500,1,133.1,37,37,9,9,130.1,0,1,37,7,10,5,13.0,7,9,5,12.88,11.1,0.6,2.02
1,9070,1,135.0,19,37,9,9,128.0,1,0,19,6,6,6,14.0,6,8,6,13.125,10.8,1.4,1.74
1,9085,1,133.1,19,38,5,7,110.0,1,0,21,6,8,6,13.285714285714286,6,11,6,13.0,11.1,0.6,2.02
51,9238,1,141.0,1,1,5,9,125.0,1,1,22,6,6,0,0.0,6,7,0,0.0,11.1,0.6,2.02
39,9670,1,133.1,1,1,4,7,100.0,0,0,25,5,5,5,11.2,5,5,5,12.6,9.4,-0.8,-3.12
1,171,1,156.0,19,38,9,1,153.6,1,0,18,0,0,0,0.0,0,0,0,0.0,9.4,-0.8,-3.12
17,9119,1,148.0,1,38,4,5,148.7,1,1,18,5,6,5,16.2,5,8,5,16.0,8.9,1.4,3.51
39,9556,1,133.1,37,37,3,7,117.8,1,0,24,7,10,6,11.416666666666666,8,9,8,11.9625,13.9,-0.3,0.79
1,9853,1,128.0,1,1,9,9,120.0,1,0,18,6,11,3,12.0,6,13,2,12.0,12.7,3.7,-1.7
17,9853,1,114.0,1,19,9,9,111.9,1,1,20,6,6,6,12.0,6,7,6,12.5,7.6,2.6,0.32
18,9500,1,141.0,1,1,4,3,126.8,1,0,20,8,8,8,14.2,8,8,8,14.2,9.4,-0.8,-3.12
43,9130,1,127.0,19,38,4,5,120.7,1,0,18,5,11,1,12.0,5,9,3,12.0,12.7,3.7,-1.7
1,9500,1,133.0,19,19,9,5,120.1,1,0,19,7,9,6,12.428571428571429,8,8,8,14.0,13.9,-0.3,0.79
17,9238,1,133.0,38,38,7,7,125.3,1,0,18,6,6,6,11.333333333333334,6,7,6,12.285714285714286,15.5,2.8,-4.06
1,9853,1,148.0,19,19,4,5,143.5,1,0,19,7,8,6,12.833333333333334,6,6,0,0.0,13.9,-0.3,0.79
1,9254,1,120.0,3,19,3,9,114.8,0,1,19,6,0,0,0.0,6,0,0,0.0,8.9,1.4,3.51
1,9085,1,138.0,1,3,9,1,123.0,1,0,19,6,14,6,15.538461538461538,6,9,6,12.625,15.5,2.8,-4.06
1,9773,1,137.0,1,19,7,7,133.2,1,0,19,6,7,6,14.714285714285714,6,6,6,15.0,13.9,-0.3,0.79
1,9853,1,148.0,19,19,5,7,141.7,1,0,18,6,8,5,13.4,6,7,6,13.166666666666666,9.4,-0.8,-3.12
17,9853,1,118.0,38,38,7,7,121.2,1,0,18,6,8,5,13.4,6,7,5,12.0,7.6,2.6,0.32
1,9500,1,135.0,37,1,5,5,126.8,1,0,18,8,8,7,12.61,8,8,7,12.61,10.8,1.4,1.74
